service_date,start_time,trip_id,vehicle_id,route_id,direction_id,stop_id,parent_station,stop_sequence,move_timestamp,stop_timestamp,travel_time_seconds,dwell_time_seconds,headway_trunk_seconds,trunk_route_id,scheduled_arrival_time,scheduled_departure_time,scheduled_travel_time,scheduled_headway_trunk
20260818,31380,77154726,B-548B4340,Blue,False,70055,place-bmmnl,20,1787057126,1787057194,68,35,183,Blue,31560,31560,120,240
20260818,31380,77154726,B-548B4340,Blue,False,70053,place-sdmnl,30,1787057229,1787057274,45,33,182,Blue,31620,31620,60,240
20260818,31380,77154726,B-548B4340,Blue,False,70051,place-orhte,40,1787057307,1787057374,67,37,146,Blue,31740,31740,120,240
20260818,31380,77154726,B-548B4340,Blue,False,70049,place-wimnl,50,1787057411,1787057511,100,32,139,Blue,31860,31860,120,240
20260818,31380,77154726,B-548B4340,Blue,False,70047,place-aport,60,1787057543,1787057596,53,38,127,Blue,31980,31980,120,240
20260818,31380,77154726,B-548B4340,Blue,False,70045,place-mvbcl,70,1787057634,1787057737,103,44,122,Blue,32100,32100,120,240
20260818,31380,77154726,B-548B4340,Blue,False,70043,place-aqucl,80,1787057781,1787057871,90,56,121,Blue,32280,32280,180,240
20260818,31380,77154726,B-548B4340,Blue,False,70041,place-state,90,1787057927,1787057965,38,150,226,Blue,32340,32340,60,240
20260818,31620,77154810,B-548B4359,Blue,True,70038,place-bomnl,1,1787057130,1787057226,96,,370,Blue,31620,31620,,300
20260818,31620,77154810,B-548B4359,Blue,True,70040,place-gover,10,1787057310,1787057327,17,49,374,Blue,31680,31680,60,300
20260818,31620,77154810,B-548B4359,Blue,True,70042,place-state,20,1787057376,1787057417,41,47,380,Blue,31740,31740,60,300
20260818,31620,77154810,B-548B4359,Blue,True,70044,place-aqucl,30,1787057464,1787057495,31,42,381,Blue,31800,31800,60,300
20260818,31620,77154810,B-548B4359,Blue,True,70046,place-mvbcl,40,1787057537,1787057650,113,60,360,Blue,31980,31980,180,300
20260818,31620,77154810,B-548B4359,Blue,True,70048,place-aport,50,1787057710,1787057791,81,53,377,Blue,32100,32100,120,300
20260818,31620,77154810,B-548B4359,Blue,True,70050,place-wimnl,60,1787057844,1787057905,61,42,392,Blue,32220,32220,120,300
20260818,31620,77154810,B-548B4359,Blue,True,70052,place-orhte,70,1787057947,1787058050,103,37,392,Blue,32340,32340,120,300
20260818,31680,77154729,B-548B4343,Blue,False,70059,place-wondl,1,1787056870,1787057137,267,,241,Blue,31680,31680,,300
20260818,31680,77154729,B-548B4343,Blue,False,70057,place-rbmnl,10,1787057297,1787057332,35,35,241,Blue,31740,31740,60,300
20260818,31680,77154729,B-548B4343,Blue,False,70055,place-bmmnl,20,1787057367,1787057435,68,38,244,Blue,31860,31860,120,300
20260818,31680,77154729,B-548B4343,Blue,False,70053,place-sdmnl,30,1787057473,1787057519,46,41,253,Blue,31920,31920,60,300
20260818,31680,77154729,B-548B4343,Blue,False,70051,place-orhte,40,1787057560,1787057657,97,43,289,Blue,32040,32040,120,300
20260818,31680,77154729,B-548B4343,Blue,False,70049,place-wimnl,50,1787057700,1787057801,101,29,287,Blue,32160,32160,120,300
20260818,31680,77154729,B-548B4343,Blue,False,70047,place-aport,60,1787057830,1787057883,53,38,287,Blue,32280,32280,120,300
20260818,31680,77154729,B-548B4343,Blue,False,70045,place-mvbcl,70,1787057921,1787058013,92,58,290,Blue,32400,32400,120,300
20260818,31860,77154495,B-548B435B,Blue,True,70038,place-bomnl,1,1787057473,1787057566,93,,304,Blue,31860,31860,,240
20260818,31860,77154495,B-548B435B,Blue,True,70040,place-gover,10,1787057614,1787057630,16,61,315,Blue,31920,31920,60,240
20260818,31860,77154495,B-548B435B,Blue,True,70042,place-state,20,1787057691,1787057721,30,48,305,Blue,31980,31980,60,240
20260818,31860,77154495,B-548B435B,Blue,True,70044,place-aqucl,30,1787057769,1787057798,29,45,306,Blue,32040,32040,60,240
20260818,31860,77154495,B-548B435B,Blue,True,70046,place-mvbcl,40,1787057843,1787057947,104,56,293,Blue,32220,32220,180,240
20260818,31920,77154727,B-548B4346,Blue,False,70059,place-wondl,1,1787057105,1787057441,336,,238,Blue,31920,31920,,240
20260818,31920,77154727,B-548B4346,Blue,False,70057,place-rbmnl,10,1787057535,1787057569,34,39,241,Blue,31980,31980,60,240
20260818,31920,77154727,B-548B4346,Blue,False,70055,place-bmmnl,20,1787057608,1787057676,68,34,237,Blue,32100,32100,120,240
20260818,31920,77154727,B-548B4346,Blue,False,70053,place-sdmnl,30,1787057710,1787057756,46,34,230,Blue,32160,32160,60,240
20260818,31920,77154727,B-548B4346,Blue,False,70051,place-orhte,40,1787057790,1787057883,93,38,221,Blue,32280,32280,120,240
20260818,31920,77154727,B-548B4346,Blue,False,70049,place-wimnl,50,1787057921,1787058021,100,31,222,Blue,32400,32400,120,240
20260818,32100,77154502,B-548B406D,Blue,True,70038,place-bomnl,1,1787057755,1787057838,83,,270,Blue,32100,32100,,240
20260818,32100,77154502,B-548B406D,Blue,True,70040,place-gover,10,1787057884,1787057900,16,51,260,Blue,32160,32160,60,240
20260818,32100,77154502,B-548B406D,Blue,True,70042,place-state,20,1787057951,1787057984,33,42,257,Blue,32220,32220,60,240
20260818,32160,77154733,B-548B434C,Blue,False,70059,place-wondl,1,1787057284,1787057668,384,,233,Blue,32160,32160,,240
20260818,32160,77154733,B-548B434C,Blue,False,70057,place-rbmnl,10,1787057768,1787057802,34,36,230,Blue,32220,32220,60,240
20260818,32160,77154733,B-548B434C,Blue,False,70055,place-bmmnl,20,1787057838,1787057905,67,35,230,Blue,32340,32340,120,240
20260818,32160,77154733,B-548B434C,Blue,False,70053,place-sdmnl,30,1787057940,1787057985,45,32,227,Blue,32400,32400,60,240
20260818,32460,77154731,B-548B434D,Blue,False,70059,place-wondl,1,1787057522,1787057857,335,,300,Blue,32460,32460,,300
20260818,32700,77154736,B-548B434F,Blue,False,70059,place-wondl,1,1787057950,1787058207,257,,245,Blue,32700,32700,,240
